FECHA,DÍA MES,DÍA SEMANA,MES,AÑO,ORGANISMO,LINEA/SERVICIO,AFLUENCIA TARJETA,AFLUENCIA BOLETO,"AFLUENCIA TOTAL
(Cifras preliminares)"
2020-03-23,23,Lunes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,5432.0
2020-03-23,23,Lunes,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3108.0
2020-03-23,23,Lunes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,8709.0
2020-03-23,23,Lunes,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-24,24,Martes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,48199.0
2020-03-24,24,Martes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,13481.0
2020-03-24,24,Martes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,8487.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,5640.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,6816.0
2020-03-25,25,Miércoles,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,4924.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,7323.0
2020-03-26,26,Jueves,2020-03,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-03-27,27,Viernes,2020-03,2020,STE-Trolebús,L3 Eje 7 Sur,,,5043.0
2020-03-27,27,Viernes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,11354.0
2020-03-27,27,Viernes,2020-03,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,7703.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,8035.0
2020-03-28,28,Sábado,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4102.0
2020-03-30,30,Lunes,2020-03,2020,STE-Trolebús,L1 Eje Central,,,36738.0
2020-03-30,30,Lunes,2020-03,2020,STE-Trolebús,L2 Eje 2 sur,,,4200.0
2020-03-30,30,Lunes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,10647.0
2020-03-30,30,Lunes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,6378.0
2020-03-30,30,Lunes,2020-03,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,5194.0
2020-03-31,31,Martes,2020-03,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,10210.0
2020-03-31,31,Martes,2020-03,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,5341.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Trolebús,L1 Eje Central,,,36480.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,10032.0
2020-04-01,01,Miércoles,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,7178.0
2020-04-02,02,Jueves,2020-04,2020,STE-Trolebús,L1 Eje Central,,,34666.0
2020-04-02,02,Jueves,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,3999.0
2020-04-02,02,Jueves,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,5319.0
2020-04-03,03,Viernes,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4845.0
2020-04-03,03,Viernes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5696.0
2020-04-03,03,Viernes,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-04,04,Sábado,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4163.0
2020-04-05,05,Domingo,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,1237.0
2020-04-05,05,Domingo,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-06,06,Lunes,2020-04,2020,STE-Trolebús,L1 Eje Central,,,29144.0
2020-04-06,06,Lunes,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-07,07,Martes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,1811.0
2020-04-07,07,Martes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2374.0
2020-04-08,08,Miércoles,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2448.0
2020-04-08,08,Miércoles,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,3228.0
2020-04-08,08,Miércoles,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4528.0
2020-04-08,08,Miércoles,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,5511.0
2020-04-09,09,Jueves,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,2706.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2168.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,4744.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,2788.0
2020-04-10,10,Viernes,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-11,11,Sábado,2020-04,2020,STE-Trolebús,L1 Eje Central,,,19233.0
2020-04-11,11,Sábado,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,4974.0
2020-04-11,11,Sábado,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,2485.0
2020-04-12,12,Domingo,2020-04,2020,STE-Trolebús,L1 Eje Central,,,15340.0
2020-04-12,12,Domingo,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,767.0
2020-04-12,12,Domingo,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,2942.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,3444.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4306.0
2020-04-13,13,Lunes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5470.0
2020-04-14,14,Martes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2548.0
2020-04-14,14,Martes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,3208.0
2020-04-14,14,Martes,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,7735.0
2020-04-14,14,Martes,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4980.0
2020-04-14,14,Martes,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4460.0
2020-04-14,14,Martes,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Trolebús,L1 Eje Central,,,29771.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4894.0
2020-04-15,15,Miércoles,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4941.0
2020-04-16,16,Jueves,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,5106.0
2020-04-17,17,Viernes,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,1949.0
2020-04-17,17,Viernes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2079.0
2020-04-17,17,Viernes,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-18,18,Sábado,2020-04,2020,STE-Trolebús,L1 Eje Central,,,26063.0
2020-04-18,18,Sábado,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3790.0
2020-04-18,18,Sábado,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-19,19,Domingo,2020-04,2020,STE-Trolebús,L1 Eje Central,,,17118.0
2020-04-19,19,Domingo,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,1438.0
2020-04-19,19,Domingo,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,2459.0
2020-04-19,19,Domingo,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-20,20,Lunes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5693.0
2020-04-21,21,Martes,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,4345.0
2020-04-22,22,Miércoles,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,2294.0
2020-04-22,22,Miércoles,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5247.0
2020-04-23,23,Jueves,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3263.0
2020-04-24,24,Viernes,2020-04,2020,STE-Trolebús,L3 Eje 7 Sur,,,2992.0
2020-04-25,25,Sábado,2020-04,2020,STE-Trolebús,L2 Eje 2 sur,,,1930.0
2020-04-25,25,Sábado,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,5476.0
2020-04-25,25,Sábado,2020-04,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,3659.0
2020-04-25,25,Sábado,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,2564.0
2020-04-26,26,Domingo,2020-04,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-04-27,27,Lunes,2020-04,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,8466.0
2020-04-28,28,Martes,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5180.0
2020-04-29,29,Miércoles,2020-04,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3956.0
2020-04-29,29,Miércoles,2020-04,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,5687.0
2020-04-30,30,Jueves,2020-04,2020,STE-Trolebús,L1 Eje Central,,,30967.0
2020-05-01,01,Viernes,2020-05,2020,STE-Trolebús,L1 Eje Central,,,24610.0
2020-05-02,02,Sábado,2020-05,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-05-03,03,Domingo,2020-05,2020,STE-Trolebús,L2 Eje 2 sur,,,1059.0
2020-05-03,03,Domingo,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,1410.0
2020-05-04,04,Lunes,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,3295.0
2020-05-04,04,Lunes,2020-05,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3288.0
2020-05-05,05,Martes,2020-05,2020,STE-Trolebús,L2 Eje 2 sur,,,1436.0
2020-05-05,05,Martes,2020-05,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-05-06,06,Miércoles,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,2601.0
2020-05-06,06,Miércoles,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,3761.0
2020-05-07,07,Jueves,2020-05,2020,STE-Trolebús,L2 Eje 2 sur,,,2582.0
2020-05-07,07,Jueves,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,2598.0
2020-05-07,07,Jueves,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,4989.0
2020-05-08,08,Viernes,2020-05,2020,STE-Trolebús,L1 Eje Central,,,27102.0
2020-05-08,08,Viernes,2020-05,2020,STE-Trolebús,L2 Eje 2 sur,,,2655.0
2020-05-08,08,Viernes,2020-05,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3819.0
2020-05-08,08,Viernes,2020-05,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-05-09,09,Sábado,2020-05,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,2645.0
2020-05-10,10,Domingo,2020-05,2020,STE-Trolebús,L1 Eje Central,,,15959.0
2020-05-10,10,Domingo,2020-05,2020,STE-Trolebús,L3 Eje 7 Sur,,,1136.0
2020-05-10,10,Domingo,2020-05,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,1846.0
2020-05-11,11,Lunes,2020-05,2020,STE-Trolebús,L2 Eje 2 sur,,,2558.0
2020-05-11,11,Lunes,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,4503.0
2020-05-12,12,Martes,2020-05,2020,STE-Trolebús,L5 Sn Felipe-Hidalgo,,,4190.0
2020-05-12,12,Martes,2020-05,2020,STE-Trolebús,L6 Rosario-Chapultepec,,,3196.0
2020-05-13,13,Miércoles,2020-05,2020,STE-Trolebús,L4 Pto Aéreo-Rosario,,,9142.0
2020-05-13,13,Miércoles,2020-05,2020,STE-Trolebús,L8 Circuito IPN,,,0.0
2020-05-14,14,Jueves,2020-05,2020,STE-Trolebús,L1 Eje Central,,,
2020-05-14,14,Jueves,2020-05,2020,STE-Trolebús,L7 Lomas Estrella-CU,,,
